order_id,order_date,delivery_date,origin_city,destination_city,distance_km,vehicle_type,delivery_time_hours,delivery_cost,weather_condition,traffic_level,delayed,customer_rating,is_weekend,month,day_of_week
ORD-15131,2023-10-23,2023-10-23 14:00:00,Port Harcourt,Ibadan,437.76,Bike,7.322960319543227,672.4032581278225,Rain,Medium,0,2.9163096573272163,False,10,Monday
ORD-15132,2023-04-30,2023-05-02 06:00:00,Abuja,Port Harcourt,162.49,Bike,6.730561176012508,346.2147866582525,Clear,High,0,4.939715470049663,True,4,Sunday
ORD-15133,2023-10-09,2023-10-09 06:00:00,Lagos,Kano,351.59,Van,13.052203150066441,510.5386684780399,Storm,Low,0,3.7312791458340846,False,10,Monday
ORD-15134,2023-10-11,2023-10-13 22:00:00,Lagos,Abuja,268.31,Van,12.628181327885207,502.43791009654325,Rain,Low,0,4.477413497171748,False,10,Wednesday
ORD-15135,2023-08-29,2023-08-29 02:00:00,Kano,Port Harcourt,407.86,Van,13.9575767037736,243.4295658592512,Rain,Low,1,,False,8,Tuesday
ORD-15136,2023-03-19,2023-03-19 20:00:00,port harcourt,Ibadan,223.88,Bike,7.3682275092154885,182.09140751869944,Rain,Low,0,3.3197988784286245,True,3,Sunday
ORD-15137,2023-08-23,2023-08-24 21:00:00,Abuja,Lagos,212.51,BIKE,4.598162754284228,222.3547620952181,Storm,High,0,3.433196528931799,False,8,Wednesday
ORD-15138,2023-12-28,2023-12-28 22:00:00,Lagos,Port Harcourt,427.96,Bike,10.716666308112908,1039.757713929451,Clear,Low,0,3.1897470423046195,False,12,Thursday
ORD-15139,2023-06-16,2023-06-18 22:00:00,Ibadan,Ibadan,97.46,Truck,2.0397237616780033,153.2814402237379,Clear,Medium,0,4.387816973335328,False,6,Friday
ORD-15140,2023-03-12,2023-03-13 06:00:00,Ibadan,Kano,,Van,16.712115075104577,764.6513863206262,Storm,High,0,3.4792713270369315,True,3,Sunday
ORD-15141,2023-02-17,2023-02-18 15:00:00,Lagos,Kano,269.22,Van,6.05015168017752,215.11017748844728,Clear,High,0,,False,2,Friday
ORD-15142,2023-05-02,2023-05-02 03:00:00,Port Harcourt,Port Harcourt,175.85,Truck,7.434449944460896,144.14195472968103,Clear,High,0,3.4330618580541197,False,5,Tuesday
ORD-15143,2023-08-26,2023-08-27 10:00:00,Port Harcourt,Port Harcourt,447.35,Bike,15.840391526990684,596.0424366166476,Rain,High,0,4.468458281378345,True,8,Saturday
ORD-15144,2023-04-21,2023-04-22 18:00:00,Lagos,Lagos,26.01,Van,0.9335383899516063,23.962573033296405,Rain,Low,1,3.926937544915759,False,4,Friday
ORD-15145,2023-12-07,2023-12-08 02:00:00,Kano,Abuja,70.34,Bike,2.2772623155828047,58.779212201212985,Clear,High,0,4.492955071019731,False,12,Thursday
ORD-15146,2023-05-19,2023-05-20 04:00:00,Port Harcourt,Ibadan,248.38,Van,5.489254204614751,288.7423694557439,Rain,High,0,3.143922581309243,False,5,Friday
ORD-15147,2023-07-06,2023-07-07 06:00:00,Ibadan,Abuja,154.71,Truck,3.356728546312286,123.87633596192823,Storm,Medium,0,4.630587041057819,False,7,Thursday
ORD-15148,2023-08-20,2023-08-21 01:00:00,Kano,Ibadan,61.09,Van,1.0928746443529973,40.25167321891899,Storm,Low,0,4.026273288094986,True,8,Sunday
ORD-15149,2023-02-01,2023-02-01 17:00:00,Abuja,Lagos,280.15,Van,11.743552717357906,587.7060479104134,Rain,Medium,1,2.953070722959425,False,2,Wednesday
ORD-15150,2023-06-28,2023-06-29 06:00:00,ibadan,Lagos,447.67,Truck,10.590130589329602,1061.8139427467916,Storm,Low,0,4.480053482948561,False,6,Wednesday
ORD-15151,2023-09-08,2023-09-10 21:00:00,Port Harcourt,Lagos,30.83,Truck,0.5572238142901516,56.98366997282941,Storm,Medium,0,2.9761670587446254,False,9,Friday
ORD-15152,2023-01-23,2023-01-24 00:00:00,Kano,Port Harcourt,,Truck,9.255681238525463,498.6487102732223,Storm,Medium,0,4.566356640180942,False,1,Monday
ORD-15153,2023-06-27,2023-06-29 02:00:00,Port Harcourt,Lagos,170.12,Van,7.212965220369093,395.1146462705096,Rain,High,0,3.3709687777880335,False,6,Tuesday
ORD-15154,2023-02-16,2023-02-17 07:00:00,kano,Port Harcourt,103.0,Bike,1.8426781225785944,96.30609873969378,Storm,High,0,4.701912529020257,False,2,Thursday
ORD-15155,2023-02-18,2023-02-18 21:00:00,lagos,Port Harcourt,18.42,Van,0.3465554444411328,24.336482695051295,Storm,High,0,3.4310114080638847,True,2,Saturday
ORD-15156,2023-02-19,2023-02-18 19:00:00,Kano,Abuja,348.06,Bike,11.535938837798417,189.29628920012806,Rain,High,1,2.540919410100207,True,2,Sunday
ORD-15157,2023-02-19,2023-02-21 00:00:00,Kano,Ibadan,,Van,15.40154088313703,529.4848896732279,Rain,High,1,3.014830375780863,True,2,Sunday
ORD-15158,2023-10-30,2023-10-30 18:00:00,Kano,Kano,432.99,Truck,10.849063411793164,533.5765756439072,Rain,Low,0,3.353474304952394,False,10,Monday
ORD-15159,2023-09-04,2023-09-04 15:00:00,Abuja,Kano,174.3,Truck,3.5325551459708877,,Clear,Medium,0,4.51911531999143,False,9,Monday
ORD-15160,2023-09-27,2023-09-29 07:00:00,Ibadan,Lagos,402.88,Van,10.09637564228723,625.7980292794626,Storm,Low,0,3.7731857294060838,False,9,Wednesday
ORD-15161,2023-08-25,2023-08-25 09:00:00,Port Harcourt,Abuja,209.1,Truck,3.4969030072098946,166.29322692794014,Clear,High,0,4.7146575651891505,False,8,Friday
ORD-15162,2023-01-21,2023-01-21 13:00:00,Lagos,Port Harcourt,343.92,Bike,6.2262690517835955,403.30447404875804,Storm,Medium,0,4.628180967255261,True,1,Saturday
ORD-15163,2023-04-04,2023-04-06 01:00:00,Ibadan,Lagos,197.66,Van,4.084956774032223,157.23796801866766,Clear,Low,1,3.8724566225621735,False,4,Tuesday
ORD-15164,2023-07-02,2023-07-02 19:00:00,Ibadan,Kano,,BIKE,3.394657158088012,255.75053446678712,Clear,High,0,4.093667647035324,True,7,Sunday
ORD-15165,2023-02-06,2023-02-07 11:00:00,Kano,Abuja,271.25,Van,9.414660871822305,544.1172326320868,Rain,High,0,3.192152328866412,False,2,Monday
ORD-15166,2023-04-30,2023-05-01 06:00:00,Port Harcourt,Lagos,236.14,Bike,5.019344143271539,556.7453774868374,Rain,Low,0,3.4911703018793343,True,4,Sunday
ORD-15167,2023-12-24,2023-12-24 03:00:00,Kano,Kano,34.43,Bike,0.6839215675086046,48.0458867834585,Rain,Medium,1,3.3054860599407183,True,12,Sunday
ORD-15168,2023-08-11,2023-08-13 23:00:00,Ibadan,Port Harcourt,422.31,Van,10.202419340954767,1008.1450384686955,Clear,High,0,3.785692061355186,False,8,Friday
ORD-15169,2023-02-16,2023-02-17 05:00:00,Port Harcourt,Ibadan,383.46,Van,8.713790778748857,209.51805017615425,Rain,Medium,1,3.245659232689746,False,2,Thursday
ORD-15170,2023-01-11,2023-01-12 04:00:00,Ibadan,Lagos,125.39,BIKE,3.1803567108490247,198.65741020470546,Rain,High,1,,False,1,Wednesday
ORD-15171,2023-11-30,2023-12-02 14:00:00,Abuja,Kano,220.54,Truck,5.327259457217955,284.22626195404285,Storm,Low,1,4.62812991658563,False,11,Thursday
ORD-15172,2023-08-04,2023-08-06 05:00:00,Lagos,Port Harcourt,228.03,Van,11.397058285168026,524.8951860310838,Clear,Medium,0,3.1112810379851155,False,8,Friday
ORD-15173,2023-12-04,2023-12-04 21:00:00,Lagos,Lagos,77.03,Van,2.8327535952931395,162.20631348730794,Clear,Low,0,4.890237907813371,False,12,Monday
ORD-15174,2023-03-22,2023-03-22 19:00:00,Port Harcourt,Lagos,116.5,Bike,2.9549481009374015,285.99080999621555,Rain,Medium,1,4.321539197801227,False,3,Wednesday
ORD-15175,2023-02-10,2023-02-11 15:00:00,Kano,Port Harcourt,95.3,Bike,1.8768629771801721,113.89591236678193,Clear,High,0,4.02290303259885,False,2,Friday
ORD-15176,2023-07-24,2023-07-25 10:00:00,Lagos,Port Harcourt,305.07,Van,6.2181851180568115,556.2659148047153,Storm,High,0,3.643367564872768,False,7,Monday
ORD-15177,2023-04-19,2023-04-20 15:00:00,Ibadan,Abuja,332.35,Truck,10.438220167963852,374.26377999273427,Clear,High,0,3.5465374649371384,False,4,Wednesday
ORD-15178,2023-01-04,2023-01-05 22:00:00,Kano,Kano,493.43,Truck,15.707940753896079,771.1688119162028,Storm,High,1,2.5337431772106767,False,1,Wednesday
ORD-15179,2023-03-23,2023-03-24 13:00:00,Ibadan,Abuja,450.32,Bike,12.698660712019265,1007.9206222713789,Storm,Low,0,2.8641588796591897,False,3,Thursday
ORD-15180,2023-11-08,2023-11-10 17:00:00,Ibadan,Lagos,161.94,Truck,4.788507451178386,355.55359295431396,Rain,Medium,0,4.102779441174199,False,11,Wednesday
ORD-15181,2023-05-22,2023-05-23 21:00:00,Abuja,Lagos,66.52,Truck,1.2567868276847862,136.84138730304065,Clear,Medium,0,3.031718063780938,False,5,Monday
ORD-15182,2023-06-20,2023-06-22 07:00:00,Port Harcourt,Port Harcourt,317.61,Bike,12.099275218851,279.5119135307053,Clear,Medium,0,4.978071115221561,False,6,Tuesday
ORD-15183,2023-10-30,2023-11-01 10:00:00,Kano,Abuja,445.64,Bike,10.192045567791318,702.8070512670294,Rain,High,1,3.868492869084734,False,10,Monday
ORD-15184,2023-11-15,2023-11-16 08:00:00,Lagos,Ibadan,,Truck,3.7359294233862017,203.97716016381375,Clear,Low,0,4.085225085904575,False,11,Wednesday
ORD-15185,2023-11-01,2023-11-03 12:00:00,Abuja,Port Harcourt,48.83,Van,1.3981011801956058,65.78156747591082,Clear,Low,0,4.979148864369906,False,11,Wednesday
ORD-15186,2023-07-31,2023-08-02 14:00:00,Ibadan,Abuja,111.27,Van,3.1763970760254585,85.06371728634784,Storm,Low,0,4.319182955769584,False,7,Monday
ORD-15187,2023-04-10,2023-04-09 19:00:00,Abuja,Abuja,241.56,Bike,8.09700565899592,420.74354060708595,Clear,High,0,2.9279643085092943,False,4,Monday
ORD-15188,2023-03-21,2023-03-21 16:00:00,Abuja,Abuja,203.44,Bike,5.438425809373631,,Storm,Medium,1,4.3359269706839845,False,3,Tuesday
ORD-15189,2023-11-05,2023-11-05 04:00:00,Port Harcourt,Kano,444.5,Van,8.994447803285842,1025.374249206777,Rain,Medium,0,3.6401655231672914,True,11,Sunday
ORD-15190,2023-10-11,2023-10-13 16:00:00,Lagos,Abuja,373.7,VAN,8.624144974286557,317.76919108629795,Clear,Low,0,3.2944359375667283,False,10,Wednesday
ORD-15191,2023-06-23,2023-06-23 15:00:00,abuja,Ibadan,131.41,Van,3.896467165105239,201.01874127335182,Rain,High,1,4.355081655984391,False,6,Friday
ORD-15192,2023-04-23,2023-04-23 20:00:00,Port Harcourt,Abuja,417.79,BIKE,7.5489460338937135,556.6219981060387,Storm,High,0,2.6440584542104046,True,4,Sunday
ORD-15193,2023-04-07,2023-04-08 17:00:00,Lagos,Kano,465.32,Truck,20.559432245069473,922.3903560243746,Storm,Medium,0,4.8719519362479655,False,4,Friday
ORD-15194,2023-03-14,2023-03-14 21:00:00,Port Harcourt,Ibadan,210.38,Van,3.9947338892300572,224.11984718118856,Clear,Low,0,3.9887985246960858,False,3,Tuesday
ORD-15195,2023-03-02,2023-03-03 23:00:00,Kano,Ibadan,498.99,Van,12.259324033933316,1183.912292947776,Rain,High,1,4.489660785443087,False,3,Thursday
ORD-15196,2023-07-26,2023-07-28 09:00:00,port harcourt,Ibadan,218.54,Bike,6.162706852307468,193.15518388033357,Clear,Medium,1,4.89848403110955,False,7,Wednesday
ORD-15197,2023-11-15,2023-11-15 08:00:00,Abuja,Kano,373.79,Van,11.735913656189137,370.18632076908335,Storm,High,1,2.6663570377704437,False,11,Wednesday
ORD-15198,2023-03-19,2023-03-21 11:00:00,Abuja,Ibadan,421.94,Truck,12.330821611406629,564.4457790834068,Clear,High,1,2.726507540013395,True,3,Sunday
ORD-15199,2023-01-22,2023-01-23 07:00:00,Lagos,Kano,177.73,VAN,3.060038368408836,337.35496935367075,Rain,Low,1,4.393763252388691,True,1,Sunday
ORD-15200,2023-07-28,2023-07-28 15:00:00,lagos,Port Harcourt,31.22,Van,1.1099140673114771,46.28447770971086,Rain,Low,0,3.527280732832134,False,7,Friday
ORD-15201,2023-04-19,2023-04-21 06:00:00,Port Harcourt,Lagos,3909.4,Bike,18.98949740747505,711.8954273520502,Storm,Low,0,2.6576463139406092,False,4,Wednesday
ORD-15202,2023-04-14,2023-04-14 12:00:00,Abuja,Abuja,,Bike,3.8168877659412117,161.734966168024,Clear,High,0,4.196263067066861,False,4,Friday
ORD-15203,2023-04-02,2023-04-02 04:00:00,abuja,Abuja,115.54,Truck,2.853317862391453,268.3779949875735,Rain,High,0,2.89330765446912,True,4,Sunday
ORD-15204,2023-08-06,2023-08-08 13:00:00,Kano,Ibadan,314.28,VAN,7.193736225110997,174.08268381871335,Rain,Medium,0,2.891953387852527,True,8,Sunday
ORD-15205,2023-05-28,2023-05-28 21:00:00,Lagos,Ibadan,69.01,Truck,2.271662617165418,97.18061671297309,Clear,Medium,0,4.726624728511492,True,5,Sunday
ORD-15206,2023-11-14,2023-11-14 22:00:00,Ibadan,Abuja,306.44,Bike,5.56700320007303,476.231861455498,Clear,High,0,3.6582186226660873,False,11,Tuesday
ORD-15207,2023-11-01,2023-11-01 13:00:00,Ibadan,Ibadan,411.19,Van,14.810105471629159,280.6077985606041,Storm,Low,0,,False,11,Wednesday
ORD-15208,2023-01-27,2023-01-28 13:00:00,Kano,Ibadan,153.82,Bike,6.0536100436611315,154.07837444478824,Storm,High,0,3.46482129073291,False,1,Friday
ORD-15209,2023-07-29,2023-07-29 08:00:00,Ibadan,Lagos,316.64,Van,7.638686795700752,506.02424575306463,Clear,Medium,0,3.803857581920454,True,7,Saturday
ORD-15210,2023-08-22,2023-08-22 18:00:00,Port Harcourt,Kano,12.77,VAN,0.34263712810498087,21.00978690427043,Storm,High,0,3.1413962656223786,False,8,Tuesday
ORD-15211,2023-05-16,2023-05-17 19:00:00,ibadan,Port Harcourt,110.55,Bike,4.843942625800915,,Clear,High,1,3.384701016159025,False,5,Tuesday
ORD-15212,2023-07-05,2023-07-07 23:00:00,port harcourt,Port Harcourt,230.81,Truck,5.00417465826123,414.7645318946832,Rain,Low,1,4.643910350997813,False,7,Wednesday
ORD-15213,2023-10-29,2023-10-31 16:00:00,Lagos,Abuja,397.18,Bike,6.8402547318414735,381.9007916124122,Storm,Medium,0,4.71799191680539,True,10,Sunday
ORD-15214,2023-12-14,2023-12-15 21:00:00,Ibadan,Kano,312.44,Bike,5.286917390310601,218.92840386581813,Clear,High,0,4.9434072697715905,False,12,Thursday
ORD-15215,2023-08-01,2023-08-02 19:00:00,Kano,Port Harcourt,190.4,Van,3.8400835134413813,106.77742473074962,Storm,Medium,0,4.836566831318946,False,8,Tuesday
ORD-15216,2023-05-18,2023-05-20 09:00:00,Lagos,Abuja,1919.7,VAN,9.206314007472816,106.70069029960207,Storm,High,1,4.306290267740654,False,5,Thursday
ORD-15217,2023-03-06,2023-03-07 01:00:00,Kano,Port Harcourt,54.24,Truck,2.445048274574821,114.42745544500721,Storm,High,1,2.8013045994801224,False,3,Monday
ORD-15218,2023-06-25,2023-06-25 18:00:00,Kano,Kano,151.46,Bike,2.9581428884891463,234.8878245333876,Rain,High,1,,True,6,Sunday
ORD-15219,2023-02-02,2023-02-02 09:00:00,Abuja,Lagos,338.8,Truck,8.387937737298374,808.353419876187,Clear,Low,0,3.0744911379465,False,2,Thursday
ORD-15220,2023-02-11,2023-02-12 17:00:00,Kano,Ibadan,163.99,Van,3.0306217820793626,245.30889006070953,Clear,Low,0,3.860650054523707,True,2,Saturday
ORD-15221,2023-04-03,2023-04-03 10:00:00,Port Harcourt,Kano,67.48,Bike,3.3382189356340084,71.60770891127352,Clear,Low,0,4.279201924153468,False,4,Monday
ORD-15222,2023-07-23,2023-07-24 15:00:00,Lagos,Lagos,413.48,Bike,7.245576528489602,547.5404264459846,Clear,Low,1,2.6866823254951564,True,7,Sunday
ORD-15223,2023-01-21,2023-01-23 05:00:00,Lagos,Lagos,29.71,Van,1.188784230306004,41.5089757931039,Clear,Medium,0,3.2173123548445393,True,1,Saturday
ORD-15224,2023-03-21,2023-03-22 06:00:00,Kano,Ibadan,324.29,Truck,9.443262154630695,523.6450449047549,Storm,High,0,2.922423138799549,False,3,Tuesday
ORD-15225,2023-06-12,2023-06-14 17:00:00,Port Harcourt,Kano,37.94,Bike,1.2883176093964386,23.348311624980443,Storm,Low,0,,False,6,Monday
ORD-15226,2023-09-06,2023-09-07 17:00:00,Port Harcourt,Abuja,170.53,Truck,4.805768087634358,363.6351238646891,Rain,High,0,2.7979006629871854,False,9,Wednesday
ORD-15227,2023-10-20,2023-10-21 14:00:00,Abuja,Abuja,251.06,Truck,5.475967397762605,426.6284799043382,Rain,Medium,1,2.6418779554325598,False,10,Friday
ORD-15228,2023-05-27,2023-05-29 09:00:00,Lagos,Port Harcourt,214.67,Bike,7.266401550022615,433.25612157348996,Rain,High,1,3.2033393520160374,True,5,Saturday
ORD-15229,2023-07-01,2023-07-02 20:00:00,Port Harcourt,Ibadan,48.51,Bike,1.609642940241509,34.345903608496386,Rain,Low,0,3.845496445804564,True,7,Saturday
ORD-15230,2023-10-03,2023-10-05 21:00:00,Ibadan,Lagos,486.87,Truck,13.533636387361375,457.6966754541988,Rain,Medium,0,2.93259941534669,False,10,Tuesday
ORD-15231,2023-07-30,2023-07-30 01:00:00,Port Harcourt,Port Harcourt,97.11,Van,1.9233252209343663,60.407802114404596,Clear,Low,1,3.806715977915653,True,7,Sunday
ORD-15232,2023-07-18,2023-07-20 06:00:00,lagos,Kano,272.59,Bike,7.946638342946264,512.6084168442998,Storm,Low,0,3.3226532124113746,False,7,Tuesday
ORD-15233,2023-04-08,2023-04-09 09:00:00,Port Harcourt,Port Harcourt,133.3,Bike,2.337528270444629,144.22780471297523,Rain,Medium,0,3.375853505291171,True,4,Saturday
ORD-15234,2023-05-13,2023-05-15 18:00:00,Kano,Ibadan,44.0,Bike,1.6036519073085165,38.676173828721616,Rain,Medium,0,3.516463524914523,True,5,Saturday
ORD-15235,2023-11-09,2023-11-10 03:00:00,Lagos,Lagos,391.2,Bike,8.089658399811755,345.85973722825986,Rain,Low,0,4.357272115122007,False,11,Thursday
ORD-15236,2023-10-31,2023-11-02 07:00:00,Ibadan,Ibadan,316.89,TRUCK,7.20193737253111,,Storm,Medium,0,4.328554868403582,False,10,Tuesday
ORD-15237,2023-03-15,2023-03-16 15:00:00,Kano,Abuja,137.05,Van,3.196509645235994,,Clear,Low,1,3.70139838575189,False,3,Wednesday
ORD-15238,2023-10-03,2023-10-04 09:00:00,abuja,Abuja,321.83,Truck,6.217341505167628,737.1936170792343,Clear,Medium,1,,False,10,Tuesday
ORD-15239,2023-11-20,2023-11-22 18:00:00,Kano,Ibadan,427.41,Van,9.552530805806429,734.6748424586256,Rain,High,1,3.1220788891647078,False,11,Monday
ORD-15240,2023-08-11,2023-08-13 03:00:00,Lagos,Port Harcourt,120.55,Van,2.9745056964040177,,Rain,Low,0,4.084728474731006,False,8,Friday
ORD-15241,2023-03-19,2023-03-19 10:00:00,Lagos,Port Harcourt,226.81,Bike,5.10655211051092,486.3996257116317,Clear,High,0,4.23844633501496,True,3,Sunday
ORD-15242,2023-01-18,2023-01-20 00:00:00,Lagos,Abuja,393.93,Van,10.398195948441714,451.6278060286797,Rain,Medium,0,4.492762555835234,False,1,Wednesday
ORD-15243,2023-03-30,2023-04-01 05:00:00,Kano,Port Harcourt,164.64,Van,4.801066763956299,192.96010938517688,Rain,High,0,4.256248933047693,False,3,Thursday
ORD-15244,2023-11-09,2023-11-09 03:00:00,Abuja,Ibadan,386.16,Truck,10.81594968255228,705.206963706085,Storm,Medium,1,3.242293329193454,False,11,Thursday
ORD-15245,2023-05-30,2023-05-31 15:00:00,Lagos,Lagos,49.21,Truck,0.8821110189985257,91.24675394274438,Clear,Low,0,2.647256288029945,False,5,Tuesday
ORD-15246,2023-08-07,2023-08-07 15:00:00,Lagos,Ibadan,409.12,Truck,9.594259298750282,898.3329456259253,Storm,Medium,1,,False,8,Monday
ORD-15247,2023-03-23,2023-03-23 11:00:00,Abuja,Port Harcourt,428.19,Truck,20.950787788045183,972.6140665899648,Rain,High,0,,False,3,Thursday
ORD-15248,2023-08-04,2023-08-04 11:00:00,Lagos,Abuja,140.81,Bike,3.171201157444943,81.12577525642911,Storm,High,1,2.779265305582429,False,8,Friday
ORD-15249,2023-09-24,2023-09-24 01:00:00,kano,Lagos,205.93,Bike,3.9077502917867624,389.3514377019229,Storm,Low,0,3.507580836356372,True,9,Sunday
ORD-15250,2023-11-28,2023-11-28 06:00:00,Kano,Abuja,21.92,Van,0.4669791776692602,53.43870187846561,Clear,Low,0,3.0609310777938896,False,11,Tuesday
ORD-15251,2023-11-16,2023-11-16 09:00:00,Lagos,Port Harcourt,178.26,Bike,3.0179787512508387,169.00916593777342,Storm,High,0,3.501134521704362,False,11,Thursday
ORD-15252,2023-09-03,2023-09-03 03:00:00,Abuja,Kano,384.39,BIKE,7.027808537714891,454.22387977502115,Storm,Medium,0,3.8726192437943183,True,9,Sunday
ORD-15253,2023-08-02,2023-08-04 19:00:00,Lagos,Ibadan,139.94,Bike,4.532083272773304,220.72222551134124,Rain,Low,0,4.527024741206178,False,8,Wednesday
ORD-15254,2023-04-21,2023-04-21 02:00:00,Port Harcourt,Port Harcourt,35.43,Truck,1.4897208348924458,41.96515625058618,Rain,Medium,0,3.689250053138731,False,4,Friday
ORD-15255,2023-04-28,2023-04-28 06:00:00,abuja,Ibadan,2004.4,Truck,4.101293030121284,482.2603057404727,Rain,Low,1,2.9486216572015107,False,4,Friday
ORD-15256,2023-03-18,2023-03-21 00:00:00,Abuja,Port Harcourt,467.83,Van,13.109866274745055,677.5950174448753,Storm,Medium,0,3.2013675582192973,True,3,Saturday
ORD-15257,2023-07-07,2023-07-07 02:00:00,Kano,Ibadan,447.63,Van,13.446560186712256,741.8092754453106,Rain,Low,0,4.493438436925451,False,7,Friday
ORD-15258,2023-07-18,2023-07-18 21:00:00,Port Harcourt,Lagos,387.33,VAN,12.160118542063328,721.6376783013078,Clear,High,1,,False,7,Tuesday
ORD-15259,2023-10-20,2023-10-21 14:00:00,Ibadan,Port Harcourt,300.7,Truck,6.996572709629298,199.58325256250015,Storm,Low,0,3.674437524596728,False,10,Friday
ORD-15260,2023-07-25,2023-07-25 13:00:00,Ibadan,Abuja,219.79,TRUCK,4.040259673767932,120.10499870323812,Clear,Low,0,2.803508749606866,False,7,Tuesday
ORD-15261,2023-10-11,2023-10-13 22:00:00,Abuja,Lagos,18.64,Truck,0.6007655266254003,46.17039544978559,Clear,Medium,0,4.1592645494894285,False,10,Wednesday
ORD-15262,2023-07-03,2023-07-03 02:00:00,Kano,Lagos,60.03,Bike,1.362030428776864,148.2118468655859,Rain,High,0,4.620189040938957,False,7,Monday
ORD-15263,2023-08-16,2023-08-17 08:00:00,Ibadan,Kano,498.79,Van,11.455333390602853,558.0473497649996,Storm,High,0,,False,8,Wednesday
ORD-15264,2023-03-01,2023-03-02 02:00:00,Ibadan,Kano,86.5,Truck,2.2703036339038993,98.46947385142448,Rain,High,0,4.652053151850431,False,3,Wednesday
ORD-15265,2023-08-03,2023-08-05 02:00:00,Port Harcourt,Lagos,211.41,Truck,6.298890502188812,360.8813271257471,Clear,High,0,3.0747337264201975,False,8,Thursday
ORD-15266,2023-02-17,2023-02-17 21:00:00,Port Harcourt,Kano,260.62,BIKE,7.165616865801008,284.0666177956724,Clear,High,0,3.801935596596304,False,2,Friday
ORD-15267,2023-08-22,2023-08-22 14:00:00,Kano,Abuja,408.49,Van,7.5569204216658985,396.594754636613,Storm,Medium,0,4.639703273657351,False,8,Tuesday
ORD-15268,2023-05-01,2023-05-01 13:00:00,Ibadan,Lagos,204.95,Truck,3.577695886369882,2363.0294954510186,Clear,Medium,0,3.1474120822505096,False,5,Monday
ORD-15269,2023-03-16,2023-03-18 17:00:00,Ibadan,Lagos,91.04,Truck,3.2698595953654017,210.82352883255052,Rain,High,1,2.6297431029628275,False,3,Thursday
ORD-15270,2023-01-26,2023-01-28 16:00:00,Kano,Ibadan,297.21,Truck,6.981798190657878,380.7543321659534,Clear,Medium,0,4.868419563777126,False,1,Thursday
ORD-15271,2023-09-03,2023-09-03 03:00:00,ibadan,Lagos,85.96,Van,3.46383335035509,48.720506936917495,Storm,High,0,3.344071192694665,True,9,Sunday
ORD-15272,2023-02-27,2023-02-28 16:00:00,Ibadan,Abuja,215.98,Van,5.381686451653443,435.33965246139513,Clear,Medium,0,3.326532773403084,False,2,Monday
ORD-15273,2023-08-11,2023-08-13 16:00:00,Lagos,Kano,413.61,BIKE,7.6605982403205966,399.3536609827476,Storm,High,0,4.562790927275221,False,8,Friday
ORD-15274,2023-08-09,2023-08-09 20:00:00,Abuja,Kano,,Van,1.229646980665748,56.73396269599956,Clear,Low,0,2.9497854915267454,False,8,Wednesday
ORD-15275,2023-04-02,2023-04-05 00:00:00,Port Harcourt,Lagos,,Bike,4.244844784274657,464.46105394688016,Clear,Medium,1,2.6849601252292974,True,4,Sunday
ORD-15276,2023-05-30,2023-05-30 13:00:00,Abuja,Lagos,109.12,Truck,2.170885894945944,172.54026160958765,Rain,Low,0,3.0139741531181086,False,5,Tuesday
ORD-15277,2023-12-19,2023-12-20 02:00:00,Port Harcourt,Kano,140.96,Van,3.792146671773883,120.42247180314075,Clear,High,1,2.768971111499686,False,12,Tuesday
ORD-15278,2023-01-05,2023-01-08 00:00:00,Lagos,Lagos,492.8,Bike,9.18105793398673,663.4582342215413,Clear,Low,1,4.1787881092409656,False,1,Thursday
ORD-15279,2023-12-09,2023-12-10 14:00:00,Abuja,Lagos,107.43,Bike,3.200864915138053,163.9645138443807,Storm,High,0,3.8572374533915537,True,12,Saturday
ORD-15280,2023-01-25,2023-01-25 23:00:00,Kano,Port Harcourt,237.02,Truck,6.282654632527212,354.7073032458103,Rain,Low,0,3.85332519386429,False,1,Wednesday
ORD-15281,2023-08-08,2023-08-09 07:00:00,Ibadan,Abuja,444.1,Van,9.80068212576767,863.8818611648213,Clear,High,0,4.107544206035006,False,8,Tuesday
ORD-15282,2023-12-30,2024-01-01 17:00:00,Port Harcourt,Abuja,289.6,Truck,13.741620875484422,723.7673829702516,Clear,Medium,0,3.4878700205841344,True,12,Saturday
ORD-15283,2023-11-13,2023-11-13 22:00:00,Lagos,Abuja,53.45,TRUCK,2.2385429929046836,111.55303113400231,Storm,Low,0,4.502846770746912,False,11,Monday
ORD-15284,2023-07-07,2023-07-09 10:00:00,Ibadan,Abuja,137.12,Truck,4.531617466359231,137.4576941487981,Rain,Low,0,4.537498474614,False,7,Friday
ORD-15285,2023-12-15,2023-12-15 01:00:00,Kano,Ibadan,226.68,Bike,6.4452739836476205,554.7220266928598,Rain,Low,0,3.7165817051122314,False,12,Friday
ORD-15286,2023-09-24,2023-09-25 12:00:00,port harcourt,Ibadan,204.84,Bike,8.561732631891195,212.29632434030162,Rain,Medium,0,4.692385722457392,True,9,Sunday
ORD-15287,2023-07-25,2023-07-27 13:00:00,Kano,Lagos,304.32,Van,5.785469947625528,469.5989019105557,Rain,Medium,0,4.252136194522912,False,7,Tuesday
ORD-15288,2023-03-17,2023-03-17 07:00:00,Kano,Kano,,Bike,19.18456068084581,527.6173320989872,Storm,High,1,4.895876407503482,False,3,Friday
